author,updated_at,like_count,text,public
@sambase123,2020-05-10T20:17:22Z,0,"Can any one explain what does this line do   % ser = super(NewUserForm, self).save(commit=False) %",True
@TafaNoori,2020-05-04T16:09:16Z,0,"Hey Sentdex, I forgot ma django Adminstration password, how can I recover taht?",True
@prateekgurjar1651,2020-04-23T13:21:11Z,0,"18:20 to look through that you can install the Anaconda plugin in pycharm, right click the term and look up documentation.",True
@sidharthpunathil,2020-04-14T19:32:37Z,2,I have some problems with form whenever I click on the form it just redirects to the login page! I was using the tab key so I couldn't notice anything. Now I don't know what is causing the? any idea?,True
@sahilkhanna9782,2020-03-15T05:56:29Z,0,How to send forget password can you please tell us sir,True
@marianbaetica6563,2020-03-10T00:04:01Z,0,Pooped my pants at 13:43,True
@vishalsuthar8333,2019-11-19T18:56:52Z,0,I don't understand the recover through email paart.,True
@user-hl1fk6lw8k,2019-07-05T04:13:45Z,0,"This is interesting and pellucid tutorial. Awesome!!!  But a tiny problem with navbar did occur: navbar should be dynamic when a user registers/logs in an account thus repetitive ""register""/""login"" should disappear(otherwise the corresponding url becomes /register/register), leaving only either ""login"" or ""register"".   Since my navbar does not know whether I am on register page or login page (or it does just not that I know of), I had to copy and paste the header.html to both register.html and login.html, before toggling the <nav></nav> interchangeably. Is there a way to achieve this through full utilization of Jinja templating?",True
@fakefake2741,2019-04-04T22:02:01Z,0,You don't sound like you know what you're doing.  You should have prepared more.,True
@guillermoyuste2412,2019-03-28T08:23:16Z,0,"Great video, it helped me a lot!",True
@alexanderlewzey1102,2019-03-25T08:35:15Z,0,why do you call super() in the save method?,True
@jxsl13,2019-03-15T16:10:20Z,0,I think that the authenticate function needs to be passed the request in order for the response to have the authenticated session id passed?,True
@SuperOsnownoy,2019-03-06T17:00:34Z,1,django-registration-redux is a great module to handle all your registration/login/logout stuff for you. It was great to see how its all done manually though. P.S: Love your tutorials!,True
@zynabmohammed3955,2019-03-05T09:05:00Z,0,"class meta:   model  = User   fields = (""username"", ""email"", ""password1"", ""password2"")   def save(self, commit=True):   user= super(NewUserForm, self).save(commit=False)   user.email = self.cleaned_data[""email""]   if commit:    user.save()   return user couldn;t understand this code and what class meta  does? also commit?",True
@marquesjohnson870,2019-02-17T00:56:05Z,0,"I can't logout. Followed the coding exactly, but when I try to logout, it only gives me option to login again.",True
@irabikassim1987,2019-02-11T12:39:22Z,1,how to disable back arrow from the browser when user logout,True
@adikumar5592,2019-02-09T10:52:20Z,0,Hey! After logging in there is no logout button instead the page still shows login,True
@minsik9614,2019-02-04T04:17:17Z,0,"in this page, https://pythonprogramming.net/user-login-logout-django-tutorial/ urls.py urlpatterns = [ path(""logout""... path(""login""... it doesn't work... then i changed -> ""logout/"" and ""login/"" it works!!",True
@ottodvalishvili7601,2019-02-02T16:52:56Z,0,Thanks for awesome video sentdex. For custom Form creation I didn't define save method (did everything else same) and it still works(I guess because of extended classes save method). So it is sort of unnecassary? what do u think?,True
@BanakaiGames,2019-02-01T05:28:38Z,0,You didn't include the request when logging in so it seems like it will log them in for everyone? Also what happens if user who is authenticated goes to login page. Can they log in again?,True
@tasosgrv,2019-01-31T18:56:52Z,3,for the login/register i think you missed to show how we can restrict a logged in user to access login.html and register.html,True
@user-co7ko3pb2f,2019-01-31T15:46:10Z,0,The best Django tutorial so far. I hope you will show how to implement charts (chart.js for example) later on,True
@DJtram67,2019-01-31T14:45:15Z,0,I was wondering how you are using the windows command prompt for unix commands? All i can find online is to install the ubuntu bash shell for windows but that is not the same thing. I am currently using linux for these tutorials so it is not urgent but i am just curious.,True
@Stinosko,2019-01-31T14:04:49Z,0,Who ever thought user need to be able to Logout? Just keep them hostage on the site! 😈,True
@Skaxarrat,2019-01-31T09:21:11Z,11,"If you want to learn what Django does (what it really really does), instead of documentation, that oftentimes can be a bit...cryptic, google what you want to find and go for the Django github.  For example, in the video Sentdex search for authenticate only to find this: from django.contrib.auth import authenticate user = authenticate(username='john', password='secret')  But if you instead go for the Github repo you'll find more information AND how the function works:  def authenticate(self, request, username=None, password=None, **kwargs):     if username is None:         username = kwargs.get(UserModel.USERNAME_FIELD)     try:         user = UserModel._default_manager.get_by_natural_key(username)     except UserModel.DoesNotExist:         # Run the default password hasher once to reduce the timing         # difference between an existing and a nonexistent user (#20760).         UserModel().set_password(password)     else:         if user.check_password(password) and self.user_can_authenticate(user):             return user",True
@Skaxarrat,2019-01-31T08:25:50Z,1,"8:40 ""Request....pot...haha! Lovely""",True
@erosennin950,2019-01-31T07:38:56Z,0,"Hey sentD, I have a group of hungry insane Ai developers (part of the fun that we are Hungarian) who needs some advanced Ai lessons from you. Especially on the field of RNNs (LSTM, Bi-LSTM, ATTENTION mechanisms etc.).",True
@tydekorr2988,2019-01-31T01:34:31Z,0,"I needed a / on login in your typed tutorial .  Finally, we just need to add a link in urls.py:      path(""login"", views.login_request, name=""login""),",True
@poeondoe,2019-01-31T01:18:08Z,0,The first video I have seen in 2019 not using VS Code.,True
@Saletroo,2019-01-30T21:05:47Z,0,All this code in Django is just one line of code in Laravel: @php artisan make:auth. Thats why ive dropped Django as a web framework for Laravel :),True
@heyoufellow,2019-01-30T19:43:49Z,0,You are doing great work :),True
@rajatsharma6597,2019-01-30T18:30:53Z,3,Thanks sentdex you are the best teacher for django ... Keep posting videos on django 😀,True
@vinAlways,2019-01-30T17:40:35Z,1,..thanks for the video.. Searching for tutorials ..Is it possible to develop this on sql server to retriev the information  from the database..,True
@ChumX100,2019-01-30T17:31:10Z,35,You should make a Django Rest Framework series next. The power of Django models make it an ideal framework for building REST APIs.  Edit: Love your tutorials btw.,True
@samha1513,2019-01-30T16:36:49Z,0,Thumbs up to you,True
@mohitaggarwal432,2019-01-30T16:06:01Z,1,please make a video on how to load videos and images from database,True
@bharathswamy7617,2019-01-30T16:03:59Z,0,Best and easy way thank you.,True
@esportsnexus,2019-01-30T15:30:29Z,0,How to make the signup view clean? the default info that comes along with signup view makes sign up looks messy.  Any solutions?,True
@samirveselaj9986,2019-01-30T15:22:33Z,8,The best python teacher,True
